Data,IPEDS ID,Year,Unduplicated Athletes,Total Athletic Spending,Athletic Spending per Athlete,Total Institutional Funding for Athletics,Institutional Funding for Athletics per Athlete,Total Coaching Salaries,Coaching Salaries per Athlete,Football Players,Total Football Spending,Football Spending per Football Player,Total Football Coaching Salaries,Football Coaching Salaries per Football Player
University of Washington,236948,2006,656,"$49,011,005 ","$74,712 ","$1,584,626 ","$2,416 ","$9,386,815 ","$14,309 ",105,"$15,122,759 ","$144,026 ","$3,727,770 ","$35,503 "
University of Washington,236948,2007,651,"$50,795,299 ","$78,027 ","$1,704,282 ","$2,618 ","$9,934,852 ","$15,261 ",90,"$13,765,662 ","$152,952 ","$3,719,031 ","$41,323 "
University of Washington,236948,2008,672,"$57,330,671 ","$85,313 ","$1,849,894 ","$2,753 ","$10,068,076 ","$14,982 ",100,"$17,202,549 ","$172,025 ","$3,875,163 ","$38,752 "
University of Washington,236948,2009,656,"$60,575,780 ","$92,341 ","$1,996,737 ","$3,044 ","$11,068,509 ","$16,873 ",115,"$18,531,946 ","$161,147 ","$4,637,332 ","$40,325 "
University of Washington,236948,2010,646,"$61,640,598 ","$95,419 ","$2,182,515 ","$3,379 ","$11,844,560 ","$18,335 ",112,"$19,207,560 ","$171,496 ","$4,834,877 ","$43,169 "
University of Washington,236948,2011,668,"$67,900,835 ","$101,648 ","$2,458,983 ","$3,681 ","$13,368,311 ","$20,012 ",111,"$21,306,380 ","$191,949 ","$5,713,386 ","$51,472 "
University of Washington,236948,2012,685,"$73,833,643 ","$107,786 ","$3,065,500 ","$4,475 ","$14,567,346 ","$21,266 ",107,"$25,368,852 ","$237,092 ","$6,528,561 ","$61,015 "
University of Washington,236948,2013,621,"$76,209,927 ","$122,721 ","$3,335,999 ","$5,372 ","$15,869,408 ","$25,555 ",107,"$23,801,655 ","$222,445 ","$6,965,219 ","$65,096 "
University of Washington,236948,2014,637,"$86,097,137 ","$135,160 ","$3,549,679 ","$5,572 ","$16,812,513 ","$26,393 ",103,"$29,099,172 ","$282,516 ","$7,706,670 ","$74,822 "
University of Wisconsin-Green Bay,240277,2005,224,"$5,404,990 ","$24,129 ","$3,450,184 ","$15,403 ","$1,198,620 ","$5,351 ",,,,,
University of Wisconsin-Green Bay,240277,2006,225,,,,,,,,,,,
University of Wisconsin-Green Bay,240277,2007,255,"$5,796,695 ","$22,732 ","$3,479,522 ","$13,645 ","$1,350,872 ","$5,298 ",,,,,
University of Wisconsin-Green Bay,240277,2008,265,"$6,088,228 ","$22,974 ","$3,674,471 ","$13,866 ","$1,293,870 ","$4,883 ",,,,,
University of Wisconsin-Green Bay,240277,2009,239,"$6,618,005 ","$27,690 ","$4,172,303 ","$17,457 ","$1,357,976 ","$5,682 ",,,,,
University of Wisconsin-Green Bay,240277,2010,262,"$6,969,457 ","$26,601 ","$4,309,924 ","$16,450 ","$1,313,321 ","$5,013 ",,,,,
University of Wisconsin-Green Bay,240277,2011,242,"$7,432,531 ","$30,713 ","$4,623,402 ","$19,105 ","$1,490,232 ","$6,158 ",,,,,
University of Wisconsin-Green Bay,240277,2012,242,"$7,847,963 ","$32,430 ","$4,869,920 ","$20,124 ","$1,584,519 ","$6,548 ",,,,,
University of Wisconsin-Green Bay,240277,2013,271,"$8,075,346 ","$29,798 ","$4,902,120 ","$18,089 ","$1,566,153 ","$5,779 ",,,,,
University of Wisconsin-Green Bay,240277,2014,266,"$8,853,983 ","$33,286 ","$4,997,939 ","$18,789 ","$1,530,941 ","$5,755 ",,,,,
University of Wisconsin-Madison,240444,2005,744,"$75,719,048 ","$101,773 ","$5,454,018 ","$7,331 ","$9,363,248 ","$12,585 ",115,"$21,993,983 ","$191,252 ","$3,784,267 ","$32,907 "
University of Wisconsin-Madison,240444,2006,860,"$78,845,355 ","$91,681 ","$5,730,773 ","$6,664 ","$9,900,140 ","$11,512 ",122,"$22,893,611 ","$187,653 ","$6,246,516 ","$51,201 "
University of Wisconsin-Madison,240444,2007,802,"$83,134,641 ","$103,659 ","$6,027,947 ","$7,516 ","$11,030,636 ","$13,754 ",120,,,"$3,296,225 ","$27,469 "
University of Wisconsin-Madison,240444,2008,805,"$93,008,125 ","$115,538 ","$5,262,870 ","$6,538 ","$12,805,872 ","$15,908 ",122,"$22,905,094 ","$187,747 ","$6,467,317 ","$53,011 "
University of Wisconsin-Madison,240444,2009,767,"$89,643,069 ","$116,875 ","$5,318,624 ","$6,934 ","$12,241,645 ","$15,960 ",106,"$22,711,914 ","$214,263 ","$3,943,126 ","$37,199 "
University of Wisconsin-Madison,240444,2010,802,"$92,259,330 ","$115,037 ","$5,485,202 ","$6,839 ","$14,557,280 ","$18,151 ",116,"$22,041,488 ","$190,013 ","$4,001,971 ","$34,500 "
University of Wisconsin-Madison,240444,2011,786,"$95,623,345 ","$121,658 ","$7,237,901 ","$9,209 ","$14,148,064 ","$18,000 ",107,"$23,662,925 ","$221,149 ","$5,210,829 ","$48,699 "
University of Wisconsin-Madison,240444,2012,878,"$102,275,206 ","$116,487 ","$7,127,453 ","$8,118 ","$15,849,964 ","$18,052 ",120,"$24,231,299 ","$201,927 ","$6,218,048 ","$51,817 "
University of Wisconsin-Madison,240444,2013,840,"$146,659,187 ","$174,594 ","$7,859,675 ","$9,357 ","$15,885,784 ","$18,912 ",113,"$31,811,279 ","$281,516 ","$6,150,040 ","$54,425 "
University of Wisconsin-Madison,240444,2014,823,"$125,096,235 ","$152,000 ","$8,073,360 ","$9,810 ","$15,931,618 ","$19,358 ",120,"$31,282,930 ","$260,691 ","$5,750,269 ","$47,919 "
University of Wisconsin-Milwaukee,240453,2005,306,"$8,985,426 ","$29,364 ","$6,510,837 ","$21,277 ","$1,847,051 ","$6,036 ",,,,,
University of Wisconsin-Milwaukee,240453,2006,303,"$9,813,945 ","$32,389 ","$6,254,820 ","$20,643 ","$1,901,916 ","$6,277 ",,,,,
University of Wisconsin-Milwaukee,240453,2007,286,"$10,498,257 ","$36,707 ","$6,286,050 ","$21,979 ","$1,938,374 ","$6,778 ",,,,,
University of Wisconsin-Milwaukee,240453,2008,280,"$9,876,016 ","$35,271 ","$6,655,277 ","$23,769 ","$2,012,769 ","$7,188 ",,,,,
University of Wisconsin-Milwaukee,240453,2009,274,"$10,237,850 ","$37,364 ","$6,788,430 ","$24,775 ","$2,067,324 ","$7,545 ",,,,,
University of Wisconsin-Milwaukee,240453,2010,271,"$11,148,602 ","$41,139 ","$7,399,229 ","$27,303 ","$2,261,131 ","$8,344 ",,,,,
University of Wisconsin-Milwaukee,240453,2011,306,"$11,704,055 ","$38,249 ","$8,764,042 ","$28,641 ","$2,280,999 ","$7,454 ",,,,,
University of Wisconsin-Milwaukee,240453,2012,309,"$12,257,732 ","$39,669 ","$8,930,553 ","$28,901 ","$2,260,782 ","$7,316 ",,,,,
University of Wisconsin-Milwaukee,240453,2013,345,"$13,421,922 ","$38,904 ","$10,823,308 ","$31,372 ","$2,398,739 ","$6,953 ",,,,,
University of Wisconsin-Milwaukee,240453,2014,317,"$12,965,391 ","$40,900 ","$10,160,905 ","$32,053 ","$2,498,433 ","$7,881 ",,,,,
University of Wyoming,240727,2005,352,"$20,924,672 ","$59,445 ","$10,638,025 ","$30,222 ","$4,339,637 ","$12,329 ",110,"$4,267,712 ","$38,797 ","$1,814,816 ","$16,498 "
University of Wyoming,240727,2006,438,"$22,292,557 ","$50,896 ","$10,770,042 ","$24,589 ","$4,645,321 ","$10,606 ",109,"$4,085,503 ","$37,482 ","$1,897,484 ","$17,408 "
University of Wyoming,240727,2007,372,"$23,937,954 ","$64,349 ","$12,040,544 ","$32,367 ","$5,201,830 ","$13,983 ",107,"$4,502,461 ","$42,079 ","$2,153,927 ","$20,130 "
University of Wyoming,240727,2008,386,"$24,876,915 ","$64,448 ","$13,233,339 ","$34,283 ","$5,419,337 ","$14,040 ",99,"$5,438,761 ","$54,937 ","$2,319,829 ","$23,433 "
University of Wyoming,240727,2009,368,"$26,611,238 ","$72,313 ","$13,973,679 ","$37,972 ","$5,149,611 ","$13,994 ",104,"$5,902,082 ","$56,751 ","$2,086,356 ","$20,061 "
University of Wyoming,240727,2010,382,"$26,524,851 ","$69,437 ","$13,949,891 ","$36,518 ","$5,172,484 ","$13,541 ",107,"$6,428,503 ","$60,079 ","$1,995,504 ","$18,650 "
University of Wyoming,240727,2011,382,"$27,800,441 ","$72,776 ","$13,981,364 ","$36,600 ","$5,677,939 ","$14,864 ",112,"$5,950,434 ","$53,129 ","$2,226,023 ","$19,875 "
University of Wyoming,240727,2012,370,"$30,476,152 ","$82,368 ","$15,229,766 ","$41,162 ","$6,243,478 ","$16,874 ",102,"$7,209,442 ","$70,681 ","$2,630,217 ","$25,786 "
University of Wyoming,240727,2013,384,"$29,731,941 ","$77,427 ","$15,875,467 ","$41,342 ","$6,301,941 ","$16,411 ",111,"$6,981,430 ","$62,896 ","$2,556,423 ","$23,031 "
University of Wyoming,240727,2014,388,"$32,966,973 ","$84,966 ","$16,097,463 ","$41,488 ","$6,741,195 ","$17,374 ",111,"$7,513,394 ","$67,688 ","$2,950,121 ","$26,578 "
Utah State University,230728,2005,327,"$10,965,044 ","$33,532 ","$6,137,955 ","$18,771 ","$2,030,365 ","$6,209 ",106,"$3,156,257 ","$29,776 ","$693,390 ","$6,541 "
Utah State University,230728,2006,326,"$11,501,727 ","$35,281 ","$5,785,385 ","$17,747 ","$2,211,497 ","$6,784 ",98,"$2,873,022 ","$29,317 ","$772,560 ","$7,883 "
Utah State University,230728,2007,331,"$12,690,335 ","$38,339 ","$6,808,753 ","$20,570 ","$2,445,178 ","$7,387 ",116,"$3,344,050 ","$28,828 ","$920,873 ","$7,939 "
Utah State University,230728,2008,339,"$14,595,321 ","$43,054 ","$7,813,467 ","$23,049 ","$3,382,448 ","$9,978 ",116,"$3,708,523 ","$31,970 ","$1,197,349 ","$10,322 "
Utah State University,230728,2009,338,"$17,801,913 ","$52,668 ","$9,967,779 ","$29,490 ","$3,454,014 ","$10,219 ",109,"$4,836,215 ","$44,369 ","$1,322,679 ","$12,135 "
Utah State University,230728,2010,389,"$19,344,112 ","$49,728 ","$12,274,044 ","$31,553 ","$4,264,726 ","$10,963 ",117,"$5,053,768 ","$43,195 ","$1,530,443 ","$13,081 "
Utah State University,230728,2011,375,"$19,700,480 ","$52,535 ","$14,607,406 ","$38,953 ","$3,887,698 ","$10,367 ",113,"$5,223,390 ","$46,225 ","$1,567,425 ","$13,871 "
Utah State University,230728,2012,373,"$21,565,777 ","$57,817 ","$12,789,831 ","$34,289 ","$4,209,561 ","$11,286 ",110,"$5,882,890 ","$53,481 ","$1,668,199 ","$15,165 "
Utah State University,230728,2013,373,"$24,307,048 ","$65,166 ","$13,690,026 ","$36,702 ","$4,899,933 ","$13,137 ",113,"$6,889,990 ","$60,973 ","$2,102,879 ","$18,610 "
Utah State University,230728,2014,388,"$25,707,325 ","$66,256 ","$14,179,545 ","$36,545 ","$5,811,520 ","$14,978 ",111,"$7,637,966 ","$68,811 ","$2,411,154 ","$21,722 "
Utah Valley University,230737,2005,220,"$3,964,384 ","$18,020 ","$3,391,830 ","$15,417 ","$900,929 ","$4,095 ",,,,,
Utah Valley University,230737,2006,260,"$4,712,751 ","$18,126 ","$3,849,632 ","$14,806 ","$1,098,677 ","$4,226 ",,,,,
Utah Valley University,230737,2007,273,"$5,438,752 ","$19,922 ","$4,613,062 ","$16,898 ","$1,129,576 ","$4,138 ",,,,,
Utah Valley University,230737,2008,269,"$7,222,686 ","$26,850 ","$5,739,356 ","$21,336 ","$1,329,055 ","$4,941 ",,,,,
Utah Valley University,230737,2009,281,"$7,175,023 ","$25,534 ","$6,619,196 ","$23,556 ","$1,432,627 ","$5,098 ",,,,,
Utah Valley University,230737,2010,283,"$7,455,353 ","$26,344 ","$7,228,179 ","$25,541 ","$1,390,993 ","$4,915 ",,,,,
Utah Valley University,230737,2011,288,"$9,238,354 ","$32,078 ","$8,129,365 ","$28,227 ","$1,514,482 ","$5,259 ",,,,,
Utah Valley University,230737,2012,292,"$9,590,298 ","$32,843 ","$8,410,181 ","$28,802 ","$1,545,991 ","$5,294 ",,,,,
Utah Valley University,230737,2013,294,"$9,714,656 ","$33,043 ","$8,905,467 ","$30,291 ","$1,773,359 ","$6,032 ",,,,,
Utah Valley University,230737,2014,297,"$10,519,096 ","$35,418 ","$9,601,418 ","$32,328 ","$1,927,049 ","$6,488 ",,,,,
Virginia Commonwealth University,234030,2005,275,"$8,545,534 ","$31,075 ","$7,174,086 ","$26,088 ","$1,735,503 ","$6,311 ",,,,,
Virginia Commonwealth University,234030,2006,282,"$12,150,781 ","$43,088 ","$9,042,206 ","$32,065 ","$1,973,468 ","$6,998 ",,,,,
Virginia Commonwealth University,234030,2007,290,"$13,515,333 ","$46,605 ","$10,455,878 ","$36,055 ","$2,034,928 ","$7,017 ",,,,,
Virginia Commonwealth University,234030,2008,225,"$14,434,623 ","$64,154 ","$11,422,798 ","$50,768 ","$2,428,158 ","$10,792 ",,,,,
Virginia Commonwealth University,234030,2009,246,"$16,223,712 ","$65,950 ","$13,090,248 ","$53,212 ","$3,222,649 ","$13,100 ",,,,,
Virginia Commonwealth University,234030,2010,243,"$16,818,906 ","$69,214 ","$12,791,891 ","$52,642 ","$3,006,091 ","$12,371 ",,,,,
Virginia Commonwealth University,234030,2011,248,"$21,453,672 ","$86,507 ","$15,920,071 ","$64,194 ","$3,426,942 ","$13,818 ",,,,,
Virginia Commonwealth University,234030,2012,266,"$23,760,993 ","$89,327 ","$17,200,218 ","$64,662 ","$3,953,534 ","$14,863 ",,,,,
Virginia Commonwealth University,234030,2013,260,"$25,839,126 ","$99,381 ","$18,134,851 ","$69,749 ","$4,588,634 ","$17,649 ",,,,,
Virginia Commonwealth University,234030,2014,263,"$27,511,166 ","$104,605 ","$19,035,500 ","$72,378 ","$4,923,781 ","$18,722 ",,,,,
Virginia Military Institute,234085,2005,360,"$7,527,004 ","$20,908 ","$1,898,264 ","$5,273 ","$1,690,935 ","$4,697 ",80,"$1,950,708 ","$24,384 ","$519,589 ","$6,495 "
Virginia Military Institute,234085,2006,354,"$8,155,946 ","$23,039 ","$2,021,459 ","$5,710 ","$1,801,358 ","$5,089 ",86,"$2,221,327 ","$25,829 ","$603,920 ","$7,022 "
Virginia Military Institute,234085,2007,12,"$8,895,516 ","$741,293 ","$2,155,823 ","$179,652 ","$1,841,779 ","$153,482 ",91,"$2,216,553 ","$24,358 ","$591,400 ","$6,499 "
Virginia Military Institute,234085,2008,353,"$9,602,822 ","$27,203 ","$2,275,512 ","$6,446 ","$2,033,201 ","$5,760 ",89,"$2,488,471 ","$27,960 ","$672,679 ","$7,558 "
Virginia Military Institute,234085,2009,380,"$10,098,137 ","$26,574 ","$2,573,002 ","$6,771 ","$2,070,964 ","$5,450 ",95,"$2,979,436 ","$31,362 ","$738,421 ","$7,773 "
Virginia Military Institute,234085,2010,348,"$9,834,258 ","$28,259 ","$2,770,079 ","$7,960 ","$2,102,254 ","$6,041 ",89,"$2,790,787 ","$31,357 ","$721,615 ","$8,108 "
Virginia Military Institute,234085,2011,408,"$10,713,583 ","$26,259 ","$3,083,712 ","$7,558 ","$2,192,504 ","$5,374 ",100,"$3,209,840 ","$32,098 ","$762,749 ","$7,627 "
Virginia Military Institute,234085,2012,428,"$11,092,350 ","$25,917 ","$4,219,009 ","$9,857 ","$2,275,641 ","$5,317 ",105,"$3,277,336 ","$31,213 ","$845,203 ","$8,050 "
Virginia Military Institute,234085,2013,410,"$11,615,757 ","$28,331 ","$4,250,911 ","$10,368 ","$2,388,730 ","$5,826 ",98,"$3,345,745 ","$34,140 ","$848,900 ","$8,662 "
Virginia Military Institute,234085,2014,397,"$11,921,483 ","$30,029 ","$3,982,729 ","$10,032 ","$2,354,601 ","$5,931 ",105,"$3,405,528 ","$32,434 ","$831,692 ","$7,921 "
Virginia Polytechnic Institute and State University,233921,2005,484,"$37,465,129 ","$77,407 ","$6,165,427 ","$12,738 ","$6,299,413 ","$13,015 ",117,"$13,897,147 ","$118,779 ","$3,223,268 ","$27,549 "
Virginia Polytechnic Institute and State University,233921,2006,477,"$45,311,500 ","$94,993 ","$6,210,005 ","$13,019 ","$8,112,865 ","$17,008 ",116,"$17,566,222 ","$151,433 ","$4,777,828 ","$41,188 "
Virginia Polytechnic Institute and State University,233921,2007,547,"$56,064,171 ","$102,494 ","$6,450,858 ","$11,793 ","$8,483,067 ","$15,508 ",133,"$26,294,091 ","$197,700 ","$4,519,312 ","$33,980 "
Virginia Polytechnic Institute and State University,233921,2008,537,"$59,157,745 ","$110,163 ","$6,529,417 ","$12,159 ","$9,380,310 ","$17,468 ",127,"$25,570,614 ","$201,343 ","$4,974,177 ","$39,167 "
Virginia Polytechnic Institute and State University,233921,2009,512,"$58,920,659 ","$115,079 ","$6,759,630 ","$13,202 ","$9,897,514 ","$19,331 ",122,"$25,804,061 ","$211,509 ","$5,133,358 ","$42,077 "
Virginia Polytechnic Institute and State University,233921,2010,546,"$55,738,633 ","$102,085 ","$6,906,551 ","$12,649 ","$10,124,306 ","$18,543 ",133,"$21,270,983 ","$159,932 ","$5,065,280 ","$38,085 "
Virginia Polytechnic Institute and State University,233921,2011,562,"$62,594,797 ","$111,379 ","$7,591,114 ","$13,507 ","$11,322,720 ","$20,147 ",136,"$24,628,457 ","$181,092 ","$5,738,325 ","$42,194 "
Virginia Polytechnic Institute and State University,233921,2012,584,"$66,970,798 ","$114,676 ","$7,665,205 ","$13,125 ","$11,381,789 ","$19,489 ",137,"$24,718,021 ","$180,424 ","$5,720,897 ","$41,758 "
Virginia Polytechnic Institute and State University,233921,2013,581,"$66,581,916 ","$114,599 ","$7,888,739 ","$13,578 ","$12,246,780 ","$21,079 ",138,"$24,781,694 ","$179,577 ","$5,894,487 ","$42,714 "
Virginia Polytechnic Institute and State University,233921,2014,602,"$69,597,779 ","$115,611 ","$8,110,828 ","$13,473 ","$12,765,778 ","$21,206 ",137,"$24,022,916 ","$175,350 ","$6,044,623 ","$44,121 "
Washington State University,236939,2005,459,"$27,873,562 ","$60,727 ","$7,563,143 ","$16,477 ","$4,646,217 ","$10,122 ",116,"$6,686,483 ","$57,642 ","$1,928,469 ","$16,625 "
Washington State University,236939,2006,453,"$29,444,187 ","$64,998 ","$7,801,238 ","$17,221 ","$4,785,014 ","$10,563 ",117,"$7,350,030 ","$62,821 ","$1,908,208 ","$16,309 "
Washington State University,236939,2007,439,"$32,030,273 ","$72,962 ","$8,251,830 ","$18,797 ","$4,808,383 ","$10,953 ",118,"$7,533,545 ","$63,844 ","$1,856,753 ","$15,735 "
Washington State University,236939,2008,458,"$36,495,847 ","$79,685 ","$9,090,504 ","$19,848 ","$5,909,349 ","$12,903 ",123,"$8,274,189 ","$67,270 ","$2,185,872 ","$17,771 "
Washington State University,236939,2009,506,"$38,079,471 ","$75,256 ","$9,963,905 ","$19,692 ","$6,107,198 ","$12,070 ",123,"$8,933,696 ","$72,632 ","$2,064,573 ","$16,785 "
Washington State University,236939,2010,484,"$38,045,842 ","$78,607 ","$9,349,805 ","$19,318 ","$5,847,246 ","$12,081 ",120,"$9,181,495 ","$76,512 ","$2,059,064 ","$17,159 "
Washington State University,236939,2011,471,"$40,617,093 ","$86,236 ","$11,531,641 ","$24,483 ","$6,572,635 ","$13,955 ",120,"$9,193,553 ","$76,613 ","$2,224,742 ","$18,540 "
Washington State University,236939,2012,492,"$47,962,255 ","$97,484 ","$8,792,227 ","$17,870 ","$7,803,825 ","$15,861 ",136,"$12,720,020 ","$93,530 ","$3,482,808 ","$25,609 "
Washington State University,236939,2013,515,"$52,126,124 ","$101,216 ","$6,515,694 ","$12,652 ","$9,191,380 ","$17,847 ",138,"$12,658,532 ","$91,728 ","$4,689,453 ","$33,982 "
Washington State University,236939,2014,527,"$68,141,258 ","$129,300 ","$10,104,638 ","$19,174 ","$10,226,186 ","$19,405 ",142,"$16,258,003 ","$114,493 ","$5,252,118 ","$36,987 "
Weber State University,230782,2005,356,"$6,863,300 ","$19,279 ","$4,720,600 ","$13,260 ","$1,702,575 ","$4,783 ",84,"$1,725,758 ","$20,545 ","$511,586 ","$6,090 "
Weber State University,230782,2006,258,"$7,934,215 ","$30,753 ","$5,630,939 ","$21,825 ","$1,822,819 ","$7,065 ",89,"$1,850,259 ","$20,789 ","$567,669 ","$6,378 "
Weber State University,230782,2007,266,"$8,247,027 ","$31,004 ","$5,817,042 ","$21,869 ","$2,009,105 ","$7,553 ",94,"$1,914,827 ","$20,371 ","$629,319 ","$6,695 "
Weber State University,230782,2008,309,"$8,925,026 ","$28,884 ","$6,402,420 ","$20,720 ","$2,127,365 ","$6,885 ",95,"$2,068,173 ","$21,770 ","$574,205 ","$6,044 "
Weber State University,230782,2009,303,"$9,717,354 ","$32,070 ","$6,861,744 ","$22,646 ","$2,328,195 ","$7,684 ",99,"$2,233,069 ","$22,556 ","$642,429 ","$6,489 "
Weber State University,230782,2010,309,"$10,143,277 ","$32,826 ","$7,076,800 ","$22,902 ","$2,442,987 ","$7,906 ",96,"$2,309,690 ","$24,059 ","$656,659 ","$6,840 "
Weber State University,230782,2011,335,"$10,869,522 ","$32,446 ","$7,130,399 ","$21,285 ","$2,531,027 ","$7,555 ",104,"$2,659,657 ","$25,574 ","$725,476 ","$6,976 "
Weber State University,230782,2012,331,"$11,610,450 ","$35,077 ","$7,802,465 ","$23,572 ","$2,662,275 ","$8,043 ",102,"$2,613,188 ","$25,619 ","$819,135 ","$8,031 "
Weber State University,230782,2013,335,"$12,285,592 ","$36,673 ","$8,194,660 ","$24,462 ","$2,622,951 ","$7,830 ",94,"$2,709,946 ","$28,829 ","$751,963 ","$8,000 "
Weber State University,230782,2014,326,"$13,407,076 ","$41,126 ","$8,883,487 ","$27,250 ","$2,889,656 ","$8,864 ",98,"$3,077,556 ","$31,404 ","$907,462 ","$9,260 "
West Virginia University,238032,2005,511,"$35,853,722 ","$70,164 ","$2,780,626 ","$5,442 ","$5,169,922 ","$10,117 ",139,"$11,328,836 ","$81,502 ","$2,524,887 ","$18,165 "
West Virginia University,238032,2006,590,"$39,160,670 ","$66,374 ","$3,034,241 ","$5,143 ","$5,644,878 ","$9,568 ",143,"$11,942,160 ","$83,512 ","$2,700,852 ","$18,887 "
West Virginia University,238032,2007,520,"$42,720,691 ","$82,155 ","$3,511,230 ","$6,752 ","$6,236,626 ","$11,994 ",149,"$13,810,787 ","$92,690 ","$3,302,814 ","$22,167 "
West Virginia University,238032,2008,489,"$49,052,709 ","$100,312 ","$3,652,315 ","$7,469 ","$7,657,024 ","$15,659 ",132,"$17,778,686 ","$134,687 ","$3,818,842 ","$28,931 "
West Virginia University,238032,2009,500,"$53,368,035 ","$106,736 ","$4,155,848 ","$8,312 ","$8,667,998 ","$17,336 ",139,"$15,900,884 ","$114,395 ","$3,895,846 ","$28,028 "
West Virginia University,238032,2010,539,"$56,607,917 ","$105,024 ","$4,255,237 ","$7,895 ","$9,480,599 ","$17,589 ",133,"$14,330,236 ","$107,746 ","$3,966,922 ","$29,826 "
West Virginia University,238032,2011,568,"$61,709,469 ","$108,643 ","$4,365,703 ","$7,686 ","$11,379,790 ","$20,035 ",128,"$12,835,298 ","$100,276 ","$5,342,571 ","$41,739 "
West Virginia University,238032,2012,533,"$92,968,960 ","$174,426 ","$4,491,240 ","$8,426 ","$11,198,339 ","$21,010 ",125,"$17,190,592 ","$137,525 ","$5,357,593 ","$42,861 "
West Virginia University,238032,2013,524,"$73,501,593 ","$140,270 ","$4,461,487 ","$8,514 ","$12,713,246 ","$24,262 ",128,"$16,135,413 ","$126,058 ","$5,972,155 ","$46,657 "
West Virginia University,238032,2014,545,"$76,618,251 ","$140,584 ","$4,441,522 ","$8,150 ","$14,588,974 ","$26,769 ",123,"$17,161,159 ","$139,522 ","$6,848,499 ","$55,679 "
Western Carolina University,200004,2005,313,"$7,001,101 ","$22,368 ","$4,857,048 ","$15,518 ","$1,486,089 ","$4,748 ",107,"$1,602,595 ","$14,978 ","$517,440 ","$4,836 "
Western Carolina University,200004,2006,305,"$7,527,395 ","$24,680 ","$5,355,347 ","$17,559 ","$1,737,337 ","$5,696 ",95,"$1,880,243 ","$19,792 ","$573,093 ","$6,033 "
